route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,dir_abbr
1,110-1,1723919,1-Metric/South Congress-SB,,0,567449,36336,1,0,S
1,110-1,1723920,1-Metric/South Congress-SB,,0,567448,36336,1,0,S
1,110-1,1723921,1-Metric/South Congress-SB,,0,567452,36336,1,0,S
1,110-1,1723924,1-Metric/South Congress-SB,,0,567454,36336,1,0,S
1,110-1,1723925,1-Metric/South Congress-SB,,0,567449,36336,1,0,S
1,110-1,1723926,1-Metric/South Congress-SB,,0,567455,36336,1,0,S
1,110-1,1723927,1-Metric/South Congress-SB,,0,567450,36336,1,0,S
1,110-1,1723928,1-Metric/South Congress-SB,,0,567456,36336,1,0,S
1,110-1,1723929,1-Metric/South Congress-SB,,0,567451,36336,1,0,S
1,110-1,1723930,1-Metric/South Congress-SB,,0,567452,36336,1,0,S
1,110-1,1723931,1-Metric/South Congress-SB,,0,567453,36336,1,0,S
1,110-1,1723932,1-Metric/South Congress-SB,,0,567455,36336,1,0,S
1,110-1,1723933,1-Metric/South Congress-SB,,0,567457,36335,1,0,S
1,110-1,1723934,1-Metric/South Congress-SB,,0,567458,36335,1,0,S
1,110-1,1723935,1-Metric/South Congress-SB,,0,567448,36336,1,0,S
1,110-1,1723936,1-Metric/South Congress-SB,,0,567454,36336,1,0,S
1,110-1,1723937,1-Metric/South Congress-SB,,0,567456,36336,1,0,S
1,110-1,1723938,1-Metric/South Congress-SB,,0,567451,36336,1,0,S
1,110-1,1723939,1-Metric/South Congress-SB,,0,567457,36337,1,0,S
1,110-1,1723940,1-Metric/South Congress-SB,,0,567458,36337,1,0,S
1,110-1,1723941,1-Metric/South Congress-SB,,0,567454,36335,1,0,S
1,110-1,1723942,1-Metric/South Congress-SB,,0,567448,36335,1,0,S
1,110-1,1723943,1-Metric/South Congress-SB,,0,567449,36335,1,0,S
1,110-1,1723944,1-Metric/South Congress-SB,,0,567455,36335,1,0,S
1,110-1,1723945,1-Metric/South Congress-SB,,0,567450,36335,1,0,S
1,110-1,1723946,1-Metric/South Congress-SB,,0,567456,36335,1,0,S
1,110-1,1723947,1-Metric/South Congress-SB,,0,567451,36336,1,0,S
1,110-1,1723949,1-Metric/South Congress-SB,,0,567453,36336,1,0,S
1,110-1,1723950,1-Metric/South Congress-SB,,0,567458,36336,1,0,S
1,110-1,1723951,1-Metric/South Congress-SB,,0,567457,36336,1,0,S
1,110-1,1723912,1-Metric/South Congress-SB,,0,567446,36336,1,0,S
1,110-1,1723913,1-Metric/South Congress-SB,,0,567447,36338,1,0,S
1,110-1,1723914,1-Metric/South Congress-SB,,0,567448,36338,1,0,S
1,110-1,1723915,1-Metric/South Congress-SB,,0,567449,36338,1,0,S
1,110-1,1723916,1-Metric/South Congress-SB,,0,567450,36338,1,0,S
1,110-1,1723917,1-Metric/South Congress-SB,,0,567451,36338,1,0,S
1,110-1,1723918,1-Metric/South Congress-SB,,0,567452,36337,1,0,S
1,110-1,1723922,1-Metric/South Congress-SB,,0,567453,36337,1,0,S
1,110-1,1723923,1-Metric/South Congress-SB,,0,567451,36336,1,0,S
1,110-1,1723948,1-Metric/South Congress-SB,,0,567456,36338,1,0,S
1,110-1,1723952,1-Metric/South Congress-NB,,1,567457,36341,1,0,N
1,110-1,1723953,1-Metric/South Congress-NB,,1,567454,36341,1,0,N
1,110-1,1723954,1-Metric/South Congress-NB,,1,567449,36341,1,0,N
1,110-1,1723955,1-Metric/South Congress-NB,,1,567455,36341,1,0,N
1,110-1,1723956,1-Metric/South Congress-NB,,1,567450,36339,1,0,N
1,110-1,1723957,1-Metric/South Congress-NB,,1,567456,36339,1,0,N
1,110-1,1723958,1-Metric/South Congress-NB,,1,567451,36339,1,0,N
1,110-1,1723959,1-Metric/South Congress-NB,,1,567453,36341,1,0,N
1,110-1,1723960,1-Metric/South Congress-NB,,1,567457,36341,1,0,N
1,110-1,1723961,1-Metric/South Congress-NB,,1,567458,36341,1,0,N
1,110-1,1723963,1-Metric/South Congress-NB,,1,567455,36341,1,0,N
1,110-1,1723964,1-Metric/South Congress-NB,,1,567450,36341,1,0,N
1,110-1,1723965,1-Metric/South Congress-NB,,1,567456,36341,1,0,N
1,110-1,1723966,1-Metric/South Congress-NB,,1,567451,36341,1,0,N
1,110-1,1723967,1-Metric/South Congress-NB,,1,567452,36341,1,0,N
1,110-1,1723968,1-Metric/South Congress-NB,,1,567453,36341,1,0,N
1,110-1,1723969,1-Metric/South Congress-NB,,1,567452,36341,1,0,N
1,110-1,1723983,1-Metric/South Congress-NB,,1,567448,36341,1,0,N
1,110-1,1723988,1-Metric/South Congress-NB,,1,567458,36341,1,0,N
1,110-1,1723989,1-Metric/South Congress-NB,,1,567448,36341,1,0,N
1,110-1,1723962,1-Metric/South Congress-NB,,1,567449,36341,1,0,N
1,110-1,1723970,1-Metric/South Congress-NB,,1,567454,36340,1,0,N
1,110-1,1723971,1-Metric/South Congress-NB,,1,567450,36342,1,0,N
1,110-1,1723972,1-Metric/South Congress-NB,,1,567456,36342,1,0,N
1,110-1,1723973,1-Metric/South Congress-NB,,1,567451,36342,1,0,N
1,110-1,1723974,1-Metric/South Congress-NB,,1,567455,36342,1,0,N
1,110-1,1723975,1-Metric/South Congress-NB,,1,567453,36339,1,0,N
1,110-1,1723976,1-Metric/South Congress-NB,,1,567457,36339,1,0,N
1,110-1,1723977,1-Metric/South Congress-NB,,1,567458,36339,1,0,N
1,110-1,1723978,1-Metric/South Congress-NB,,1,567448,36339,1,0,N
1,110-1,1723979,1-Metric/South Congress-NB,,1,567454,36341,1,0,N
1,110-1,1723980,1-Metric/South Congress-NB,,1,567450,36341,1,0,N
1,110-1,1723981,1-Metric/South Congress-NB,,1,567451,36340,1,0,N
1,110-1,1723982,1-Metric/South Congress-NB,,1,567449,36341,1,0,N
1,110-1,1723984,1-Metric/South Congress-NB,,1,567448,36341,1,0,N
1,110-1,1723985,1-Metric/South Congress-NB,,1,567446,36340,1,0,N
1,110-1,1723986,1-Metric/South Congress-NB,,1,567447,36340,1,0,N
1,110-1,1723987,1-Metric/South Congress-NB,,1,567452,36339,1,0,N
1,110-1,1723990,1-Metric/South Congress-NB,,1,567449,36340,1,0,N
1,110-1,1723991,1-Metric/South Congress-NB,,1,567448,36340,1,0,N
10,110-1,1724210,10-South 1st/Red River-SB,,0,567496,36345,1,0,S
10,110-1,1724211,10-South 1st/Red River-SB,,0,567495,36345,1,0,S
10,110-1,1724212,10-South 1st/Red River-SB,,0,567497,36345,1,0,S
10,110-1,1724213,10-South 1st/Red River-SB,,0,567498,36345,1,0,S
10,110-1,1724214,10-South 1st/Red River-SB,,0,567499,36345,1,0,S
10,110-1,1724215,10-South 1st/Red River-SB,,0,567500,36345,1,0,S
10,110-1,1724226,10-South 1st/Red River-SB,,0,567504,36345,1,0,S
10,110-1,1724242,10-South 1st/Red River-SB,,0,567503,36345,1,0,S
10,110-1,1724243,10-South 1st/Red River-SB,,0,567501,36345,1,0,S
10,110-1,1724251,10-South 1st/Red River-SB,,0,567503,36344,1,0,S
10,110-1,1724208,10-South 1st/Red River-SB,,0,567494,36345,1,0,S
10,110-1,1724209,10-South 1st/Red River-SB,,0,567495,36345,1,0,S
10,110-1,1724216,10-South 1st/Red River-SB,,0,567501,36345,1,0,S
10,110-1,1724217,10-South 1st/Red River-SB,,0,567501,36345,1,0,S
10,110-1,1724218,10-South 1st/Red River-SB,,0,567498,36345,1,0,S
10,110-1,1724219,10-South 1st/Red River-SB,,0,567502,36345,1,0,S
10,110-1,1724220,10-South 1st/Red River-SB,,0,567503,36345,1,0,S
10,110-1,1724221,10-South 1st/Red River-SB,,0,567496,36345,1,0,S
10,110-1,1724222,10-South 1st/Red River-SB,,0,567499,36345,1,0,S
10,110-1,1724223,10-South 1st/Red River-SB,,0,567498,36345,1,0,S
10,110-1,1724224,10-South 1st/Red River-SB,,0,567497,36345,1,0,S
10,110-1,1724225,10-South 1st/Red River-SB,,0,567504,36345,1,0,S
10,110-1,1724227,10-South 1st/Red River-SB,,0,567502,36345,1,0,S
10,110-1,1724228,10-South 1st/Red River-SB,,0,567501,36345,1,0,S
10,110-1,1724229,10-South 1st/Red River-SB,,0,567502,36345,1,0,S
10,110-1,1724230,10-South 1st/Red River-SB,,0,567504,36345,1,0,S
10,110-1,1724231,10-South 1st/Red River-SB,,0,567499,36345,1,0,S
10,110-1,1724232,10-South 1st/Red River-SB,,0,567495,36345,1,0,S
10,110-1,1724234,10-South 1st/Red River-SB,,0,567499,36345,1,0,S
10,110-1,1724235,10-South 1st/Red River-SB,,0,567498,36345,1,0,S
10,110-1,1724236,10-South 1st/Red River-SB,,0,567505,36345,1,0,S
10,110-1,1724237,10-South 1st/Red River-SB,,0,567501,36345,1,0,S
10,110-1,1724238,10-South 1st/Red River-SB,,0,567502,36345,1,0,S
10,110-1,1724239,10-South 1st/Red River-SB,,0,567503,36345,1,0,S
10,110-1,1724240,10-South 1st/Red River-SB,,0,567504,36345,1,0,S
10,110-1,1724241,10-South 1st/Red River-SB,,0,567496,36345,1,0,S
10,110-1,1724246,10-South 1st/Red River-SB,,0,567498,36345,1,0,S
10,110-1,1724248,10-South 1st/Red River-SB,,0,567495,36345,1,0,S
10,110-1,1724249,10-South 1st/Red River-SB,,0,567496,36345,1,0,S
10,110-1,1724250,10-South 1st/Red River-SB,,0,567494,36345,1,0,S
10,110-1,1724233,10-South 1st/Red River-SB,,0,567495,36345,1,0,S
10,110-1,1724244,10-South 1st/Red River-SB,,0,567496,36345,1,0,S
10,110-1,1724245,10-South 1st/Red River-SB,,0,567494,36345,1,0,S
10,110-1,1724247,10-South 1st/Red River-SB,,0,567502,36345,1,0,S
10,110-1,1724252,10-South 1st/Red River-NB,,1,567499,36347,1,0,N
10,110-1,1724253,10-South 1st/Red River-NB,,1,567496,36347,1,0,N
10,110-1,1724254,10-South 1st/Red River-NB,,1,567495,36347,1,0,N
10,110-1,1724255,10-South 1st/Red River-NB,,1,567504,36347,1,0,N
10,110-1,1724256,10-South 1st/Red River-NB,,1,567498,36347,1,0,N
10,110-1,1724257,10-South 1st/Red River-NB,,1,567503,36347,1,0,N
10,110-1,1724258,10-South 1st/Red River-NB,,1,567502,36347,1,0,N
10,110-1,1724259,10-South 1st/Red River-NB,,1,567505,36347,1,0,N
10,110-1,1724260,10-South 1st/Red River-NB,,1,567501,36347,1,0,N
10,110-1,1724261,10-South 1st/Red River-NB,,1,567504,36347,1,0,N
10,110-1,1724262,10-South 1st/Red River-NB,,1,567496,36347,1,0,N
10,110-1,1724263,10-South 1st/Red River-NB,,1,567502,36347,1,0,N
10,110-1,1724264,10-South 1st/Red River-NB,,1,567501,36347,1,0,N
10,110-1,1724268,10-South 1st/Red River-NB,,1,567500,36347,1,0,N
10,110-1,1724269,10-South 1st/Red River-NB,,1,567499,36347,1,0,N
10,110-1,1724270,10-South 1st/Red River-NB,,1,567497,36347,1,0,N
10,110-1,1724271,10-South 1st/Red River-NB,,1,567502,36347,1,0,N
10,110-1,1724272,10-South 1st/Red River-NB,,1,567501,36347,1,0,N
10,110-1,1724273,10-South 1st/Red River-NB,,1,567503,36346,1,0,N
10,110-1,1724279,10-South 1st/Red River-NB,,1,567495,36347,1,0,N
10,110-1,1724280,10-South 1st/Red River-NB,,1,567504,36346,1,0,N
10,110-1,1724288,10-South 1st/Red River-NB,,1,567498,36347,1,0,N
10,110-1,1724289,10-South 1st/Red River-NB,,1,567503,36347,1,0,N
10,110-1,1724290,10-South 1st/Red River-NB,,1,567495,36347,1,0,N
10,110-1,1724291,10-South 1st/Red River-NB,,1,567499,36347,1,0,N
10,110-1,1724292,10-South 1st/Red River-NB,,1,567498,36347,1,0,N
10,110-1,1724265,10-South 1st/Red River-NB,,1,567501,36347,1,0,N
10,110-1,1724266,10-South 1st/Red River-NB,,1,567495,36347,1,0,N
10,110-1,1724267,10-South 1st/Red River-NB,,1,567494,36347,1,0,N
10,110-1,1724274,10-South 1st/Red River-NB,,1,567502,36347,1,0,N
10,110-1,1724275,10-South 1st/Red River-NB,,1,567504,36347,1,0,N
10,110-1,1724276,10-South 1st/Red River-NB,,1,567496,36347,1,0,N
10,110-1,1724277,10-South 1st/Red River-NB,,1,567503,36347,1,0,N
10,110-1,1724278,10-South 1st/Red River-NB,,1,567494,36347,1,0,N
10,110-1,1724281,10-South 1st/Red River-NB,,1,567494,36347,1,0,N
10,110-1,1724282,10-South 1st/Red River-NB,,1,567498,36347,1,0,N
10,110-1,1724283,10-South 1st/Red River-NB,,1,567502,36347,1,0,N
10,110-1,1724284,10-South 1st/Red River-NB,,1,567504,36347,1,0,N
10,110-1,1724285,10-South 1st/Red River-NB,,1,567496,36347,1,0,N
10,110-1,1724286,10-South 1st/Red River-NB,,1,567505,36347,1,0,N
10,110-1,1724287,10-South 1st/Red River-NB,,1,567498,36347,1,0,N
100,110-23501,1724505,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724506,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724507,100-Airport Flyer-IB,,0,567531,36348,1,0,I
100,110-23501,1724508,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724509,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724510,100-Airport Flyer-IB,,0,567531,36348,1,0,I
100,110-23501,1724514,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724515,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-15601,1750234,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750235,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750236,100-Airport Flyer-IB,,0,569022,36650,1,0,I
100,110-15601,1750237,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750238,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750239,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750240,100-Airport Flyer-IB,,0,569022,36650,1,0,I
100,110-23501,1724490,100-Airport Flyer-IB,,0,567530,36348,1,0,I
100,110-23501,1724491,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724492,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724493,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724494,100-Airport Flyer-IB,,0,567530,36348,1,0,I
100,110-23501,1724495,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724496,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724497,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724498,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724499,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724500,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724501,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724502,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724503,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724504,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-15601,1750241,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750242,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750243,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750244,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750245,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750246,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750247,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750248,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750249,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750250,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750251,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750252,100-Airport Flyer-IB,,0,569023,36650,1,0,I
100,110-15601,1750253,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750254,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750255,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-23501,1724481,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724482,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724483,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724484,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724485,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724486,100-Airport Flyer-IB,,0,567530,36348,1,0,I
100,110-23501,1724487,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724488,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724489,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724511,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724512,100-Airport Flyer-IB,,0,567527,36348,1,0,I
100,110-23501,1724513,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724516,100-Airport Flyer-IB,,0,567528,36348,1,0,I
100,110-23501,1724517,100-Airport Flyer-IB,,0,567529,36348,1,0,I
100,110-23501,1724520,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-15601,1750256,100-Airport Flyer-IB,,0,569023,36650,1,0,I
100,110-15601,1750257,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750258,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750259,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750260,100-Airport Flyer-IB,,0,569023,36650,1,0,I
100,110-15601,1750261,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750262,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750263,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750264,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750265,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750266,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750267,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-15601,1750268,100-Airport Flyer-IB,,0,569019,36650,1,0,I
100,110-15601,1750269,100-Airport Flyer-IB,,0,569020,36650,1,0,I
100,110-15601,1750270,100-Airport Flyer-IB,,0,569021,36650,1,0,I
100,110-23501,1724518,100-Airport Flyer-OB,,1,567531,36349,1,0,O
100,110-23501,1724519,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724541,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724542,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724543,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724544,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724545,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724546,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724547,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724548,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724549,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724550,100-Airport Flyer-OB,,1,567531,36349,1,0,O
100,110-23501,1724551,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724552,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724553,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-15601,1750271,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750272,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750273,100-Airport Flyer-OB,,1,569022,36651,1,0,O
100,110-15601,1750274,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750275,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750276,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750277,100-Airport Flyer-OB,,1,569022,36651,1,0,O
100,110-15601,1750278,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750279,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750280,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750281,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750282,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750283,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750284,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750285,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-23501,1724527,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724528,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724529,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724530,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724531,100-Airport Flyer-OB,,1,567530,36349,1,0,O
100,110-23501,1724532,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724533,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724534,100-Airport Flyer-OB,,1,567530,36349,1,0,O
100,110-23501,1724535,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724536,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724537,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724538,100-Airport Flyer-OB,,1,567530,36349,1,0,O
100,110-23501,1724539,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724540,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724554,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-15601,1750286,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750287,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750288,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750289,100-Airport Flyer-OB,,1,569023,36651,1,0,O
100,110-15601,1750290,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750291,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750292,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750293,100-Airport Flyer-OB,,1,569023,36651,1,0,O
100,110-15601,1750294,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750295,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750296,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750297,100-Airport Flyer-OB,,1,569023,36651,1,0,O
100,110-15601,1750298,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750299,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750300,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-23501,1724521,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724522,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724523,100-Airport Flyer-OB,,1,567528,36349,1,0,O
100,110-23501,1724524,100-Airport Flyer-OB,,1,567529,36349,1,0,O
100,110-23501,1724525,100-Airport Flyer-OB,,1,567527,36349,1,0,O
100,110-23501,1724526,100-Airport Flyer-OB,,1,567528,36349,1,0,O
103,110-1,1724748,103-Manchaca Flyer-SB,,0,567541,36351,1,0,S
103,110-1,1724749,103-Manchaca Flyer-SB,,0,567542,36350,1,0,S
103,110-1,1724750,103-Manchaca Flyer-SB,,0,567543,36350,1,0,S
103,110-1,1724751,103-Manchaca Flyer-NB,,1,567544,36352,1,0,N
103,110-1,1724752,103-Manchaca Flyer-NB,,1,567545,36352,1,0,N
103,110-23501,1724753,103-Manchaca Flyer-NB,,1,567546,36353,1,0,N
103,110-1,1724754,103-Manchaca Flyer-NB,,1,567726,36353,1,0,N
110,110-1,1724755,110-South Central Flyer-SB,,0,567548,36354,1,0,S
110,110-1,1724756,110-South Central Flyer-SB,,0,567549,36355,1,0,S
110,110-1,1724757,110-South Central Flyer-SB,,0,567550,36355,1,0,S
110,110-1,1724758,110-South Central Flyer-SB,,0,567551,36354,1,0,S
110,110-1,1724759,110-South Central Flyer-NB,,1,567548,36356,1,0,N
110,110-1,1724760,110-South Central Flyer-NB,,1,567551,36356,1,0,N
111,110-1,1724761,111-South Mopac Flyer-NB,,0,567552,36357,1,0,N
111,110-1,1724762,111-South Mopac Flyer-NB,,0,567553,36357,1,0,N
103,110-15601,1750065,103-Manchaca Flyer-NB,,1,569001,36353,1,0,N
100,110-15601,1750301,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750302,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750303,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750304,100-Airport Flyer-OB,,1,569021,36651,1,0,O
100,110-15601,1750305,100-Airport Flyer-OB,,1,569019,36651,1,0,O
100,110-15601,1750306,100-Airport Flyer-OB,,1,569020,36651,1,0,O
100,110-15601,1750307,100-Airport Flyer-OB,,1,569021,36651,1,0,O
111,110-1,1750501,111-South Mopac Flyer-NB,,0,569033,36357,1,0,N
111,110-1,1724763,111-South Mopac Flyer-SB,,1,567554,36358,1,0,S
111,110-1,1724764,111-South Mopac Flyer-SB,,1,567555,36358,1,0,S
122,110-1,1724765,122-Four Points Limited-NB,,0,567556,36359,1,0,N
122,110-1,1724766,122-Four Points Limited-SB,,1,567557,36361,1,0,S
122,110-1,1724767,122-Four Points Limited-SB,,1,567558,36360,1,0,S
127,110-23501,1724770,127-Dove Springs Flyer-NB,,0,567561,36362,1,0,N
127,110-1,1724771,127-Dove Springs Flyer-SB,,1,567562,36363,1,0,S
135,110-1,1724772,135-Dell Limited-NB,,0,567563,36364,1,0,N
135,110-1,1724773,135-Dell Limited-NB,,0,567564,36364,1,0,N
135,110-1,1724774,135-Dell Limited-NB,,0,567565,36364,1,0,N
135,110-1,1724775,135-Dell Limited-NB,,0,567566,36364,1,0,N
135,110-1,1724776,135-Dell Limited-NB,,0,567567,36364,1,0,N
135,110-1,1724777,135-Dell Limited-NB,,0,567568,36364,1,0,N
135,110-1,1724778,135-Dell Limited-NB,,0,567569,36364,1,0,N
135,110-1,1724779,135-Dell Limited-SB,,1,567570,36365,1,0,S
135,110-1,1724780,135-Dell Limited-SB,,1,567571,36365,1,0,S
135,110-1,1724781,135-Dell Limited-SB,,1,567572,36365,1,0,S
135,110-1,1724782,135-Dell Limited-SB,,1,567573,36365,1,0,S
135,110-1,1724783,135-Dell Limited-SB,,1,567574,36365,1,0,S
135,110-1,1724784,135-Dell Limited-SB,,1,567575,36365,1,0,S
135,110-1,1724785,135-Dell Limited-SB,,1,567576,36365,1,0,S
142,110-1,1724786,142-Metric Flyer-NB,,0,567577,36366,1,0,N
142,110-1,1724787,142-Metric Flyer-NB,,0,567578,36366,1,0,N
142,110-1,1724788,142-Metric Flyer-NB,,0,567579,36366,1,0,N
142,110-1,1724789,142-Metric Flyer-NB,,0,567580,36366,1,0,N
142,110-1,1724790,142-Metric Flyer-SB,,1,567581,36367,1,0,S
142,110-1,1724792,142-Metric Flyer-SB,,1,567583,36367,1,0,S
